"X","mark","model","generation_name","year","mileage","vol_engine","fuel","city","province","price"
2728,"opel","astra","gen-j-2009-2015",2013,195500,"1364","Gasoline","Katowice","Śląskie",26500
2729,"opel","astra","gen-j-2009-2015",2014,141000,"1598","Gasoline","Warszawa","Mazowieckie",33900
2730,"opel","astra","gen-j-2009-2015",2014,161025,"1364","LPG","Przebieczany","Małopolskie",31900
2731,"opel","astra","gen-j-2009-2015",2011,185000,"1364","Gasoline","Ciechanów","Mazowieckie",28900
2732,"opel","astra","gen-j-2009-2015",2012,215000,"1686","Diesel","Rzeszów","Podkarpackie",26999
2733,"opel","astra","gen-j-2009-2015",2013,220000,"1364","Gasoline","Białobrzegi","Mazowieckie",31900
2734,"opel","astra","gen-j-2009-2015",2011,164000,"1362","Gasoline","Kraków","Małopolskie",23900
2735,"opel","astra","gen-j-2009-2015",2012,174500,"1364","Gasoline","Suwałki","Podlaskie",28900
2736,"opel","astra","gen-j-2009-2015",2014,81500,"1598","Gasoline","Olkusz","Małopolskie",30900
2737,"opel","astra","gen-j-2009-2015",2012,102000,"1364","Gasoline","Bielsko-Biała","Śląskie",28500
2738,"opel","astra","gen-j-2009-2015",2015,88525,"1598","Diesel","Nowe Miasto nad Pilicą","Mazowieckie",34563
2739,"opel","astra","gen-j-2009-2015",2014,201424,"1598","Gasoline","Oświęcim","Małopolskie",34900
2740,"opel","astra","gen-j-2009-2015",2012,220000,"1686","Diesel","Włocławek","Kujawsko-pomorskie",22900
2741,"opel","astra","gen-j-2009-2015",2011,161000,"1364","Gasoline","Gryfów Śląski","Dolnośląskie",25900
2742,"opel","astra","gen-j-2009-2015",2010,217325,"1364","Gasoline","Miechów","Małopolskie",22500
2743,"opel","astra","gen-j-2009-2015",2010,144787,"1686","Diesel","Brodnica","Kujawsko-pomorskie",19998
2744,"opel","astra","gen-j-2009-2015",2010,220895,"1598","Gasoline","Wilchta","Mazowieckie",23800
2745,"opel","astra","gen-j-2009-2015",2015,208200,"1598","Diesel","Słupsk","Pomorskie",24900
2746,"opel","astra","gen-j-2009-2015",2013,101000,"1362","Gasoline","Bieruń","Śląskie",38900
2747,"opel","astra","gen-j-2009-2015",2017,148566,"1598","Diesel","Celiny","Świętokrzyskie",42927
2748,"opel","astra","gen-j-2009-2015",2013,138200,"1598","LPG","Trzebinia","Małopolskie",29900
2749,"opel","astra","gen-j-2009-2015",2011,181000,"1364","Gasoline","Celiny","Świętokrzyskie",23900
2750,"opel","astra","gen-j-2009-2015",2010,161275,"1598","Gasoline","Celiny","Świętokrzyskie",23900
2751,"opel","astra","gen-j-2009-2015",2007,150000,"1598","Gasoline","Zawiercie","Śląskie",12500
2752,"opel","astra","gen-j-2009-2015",2011,127000,"1598","Gasoline","Bieruń","Śląskie",32900
2753,"opel","astra","gen-j-2009-2015",2011,136000,"1364","Gasoline","Kraków","Małopolskie",26900
2754,"opel","astra","gen-j-2009-2015",2011,106000,"1598","Gasoline","Gniezno","Wielkopolskie",24900
2755,"opel","astra","gen-j-2009-2015",2013,145000,"1364","LPG","Pabianice","Łódzkie",31999
2756,"opel","astra","gen-j-2009-2015",2011,218000,"1398","Gasoline","Łuków","Lubelskie",27900
2757,"opel","astra","gen-j-2009-2015",2013,120000,"1398","Gasoline","Wieliczka","Małopolskie",25900
2758,"opel","astra","gen-j-2009-2015",2014,281000,"1598","Diesel","Chodzież","Wielkopolskie",20900
2759,"opel","astra","gen-j-2009-2015",2012,232500,"1686","Diesel","Maków Mazowiecki","Mazowieckie",25900
2760,"opel","astra","gen-j-2009-2015",2011,228072,"1686","Diesel","Szczecin","Zachodniopomorskie",21900
2761,"opel","astra","gen-j-2009-2015",2013,113000,"1400","Gasoline","Ełk","Warmińsko-mazurskie",34900
2762,"opel","astra","gen-j-2009-2015",2015,252000,"1598","LPG","Lidzbark","Warmińsko-mazurskie",31000
2763,"opel","astra","gen-j-2009-2015",2011,175440,"1398","Gasoline","Szczecin","Zachodniopomorskie",21900
2764,"opel","astra","gen-j-2009-2015",2011,148562,"1956","Diesel","Rozdrażew","Wielkopolskie",25300
2765,"opel","astra","gen-j-2009-2015",2010,42000,"1598","Gasoline","Przysucha","Mazowieckie",29500
2766,"opel","astra","gen-j-2009-2015",2012,175000,"1364","LPG","Ruda Śląska","Śląskie",27000
2767,"opel","astra","gen-j-2009-2015",2018,67427,"1364","Gasoline","Sieradz","Łódzkie",51000
2768,"opel","astra","gen-j-2009-2015",2010,187000,"1686","Diesel","Staszów","Świętokrzyskie",21800
2769,"opel","astra","gen-j-2009-2015",2012,171000,"1686","Diesel","Gończyce","Mazowieckie",18800
2770,"opel","astra","gen-j-2009-2015",2012,260000,"1686","Diesel","Lublin","Lubelskie",21900
2771,"opel","astra","gen-j-2009-2015",2012,129000,"1364","Gasoline","Jedlińsk","Mazowieckie",29900
2772,"opel","astra","gen-j-2009-2015",2011,233300,"1686","Diesel","Wrocław","Dolnośląskie",22600
2773,"opel","astra","gen-j-2009-2015",2011,181000,"1398","Gasoline","Łapy","Podlaskie",24800
2774,"opel","astra","gen-j-2009-2015",2011,101000,"1364","Gasoline","Radom","Mazowieckie",24900
2775,"opel","astra","gen-j-2009-2015",2012,99176,"1398","Gasoline","Grabów nad Prosną","Wielkopolskie",27900
2776,"opel","astra","gen-j-2009-2015",2013,260000,"1686","Diesel","Lubin","Dolnośląskie",21800
2777,"opel","astra","gen-j-2009-2015",2010,143000,"1598","Gasoline","Chmieleń","Dolnośląskie",29900
2778,"opel","astra","gen-j-2009-2015",2015,175000,"1364","LPG","Mielec","Podkarpackie",31700
2779,"opel","astra","gen-j-2009-2015",2016,200000,"1598","LPG","Białystok","Podlaskie",32900
2780,"opel","astra","gen-j-2009-2015",2010,221566,"1686","Diesel","Wałbrzych","Dolnośląskie",22900
2781,"opel","astra","gen-j-2009-2015",2014,179000,"1364","Gasoline","Ostrów Mazowiecka","Mazowieckie",29900
2782,"opel","astra","gen-j-2009-2015",2016,237887,"1364","LPG","Katowice","Śląskie",27900
2783,"opel","astra","gen-j-2009-2015",2013,127917,"1364","LPG","Bydgoszcz","Kujawsko-pomorskie",32800
2784,"opel","astra","gen-j-2009-2015",2012,275608,"1686","Diesel","Toruń","Kujawsko-pomorskie",21500
2785,"opel","astra","gen-j-2009-2015",2014,110000,"1364","Gasoline","Wągrowiec","Wielkopolskie",29900
2786,"opel","astra","gen-j-2009-2015",2011,245300,"1956","Diesel","Rutki-Kossaki","Podlaskie",22900
2787,"opel","astra","gen-j-2009-2015",2010,120354,"1598","Gasoline","Zawiercie","Śląskie",22900
2788,"opel","astra","gen-j-2009-2015",2010,153310,"1598","Gasoline","Gniezno","Wielkopolskie",23900
2789,"opel","astra","gen-j-2009-2015",2012,105000,"1364","Gasoline","Busko-Zdrój","Świętokrzyskie",30900
2790,"opel","astra","gen-j-2009-2015",2011,184732,"1364","Gasoline","Ostrów Mazowiecka","Mazowieckie",24900
2791,"opel","astra","gen-j-2009-2015",2010,75000,"1598","Gasoline","Truskolasy","Śląskie",33333
2792,"opel","astra","gen-j-2009-2015",2012,107330,"1598","Gasoline","Tomaszów Mazowiecki","Łódzkie",28900
2793,"opel","astra","gen-j-2009-2015",2012,158700,"1364","Gasoline","Gorzyce","Śląskie",29900
2794,"opel","astra","gen-j-2009-2015",2011,177300,"1364","Gasoline","Gorzyce","Śląskie",29900
2795,"opel","astra","gen-j-2009-2015",2010,137000,"1398","Gasoline","Paniówki","Śląskie",23900
2796,"opel","astra","gen-j-2009-2015",2010,187000,"1364","Gasoline","Częstochowa","Śląskie",29800
2797,"opel","astra","gen-j-2009-2015",2014,164000,"1686","Diesel","Sade Budy","Mazowieckie",33800
2798,"opel","astra","gen-j-2009-2015",2017,31100,"1598","Gasoline","Karpacz","Dolnośląskie",51900
2799,"opel","astra","gen-j-2009-2015",2012,145000,"1398","Gasoline","Daleszyce","Świętokrzyskie",27900
2800,"opel","astra","gen-j-2009-2015",2011,152500,"1598","Gasoline","Żary","Lubuskie",25800
2801,"opel","astra","gen-j-2009-2015",2012,66000,"1686","Diesel","Tychy","Śląskie",36500
2802,"opel","astra","gen-j-2009-2015",2011,176500,"1956","Diesel","Skórzewo","Wielkopolskie",24499
2803,"opel","astra","gen-j-2009-2015",2010,183000,"1598","Gasoline","Konin","Wielkopolskie",25950
2804,"opel","astra","gen-j-2009-2015",2015,128220,"1598","Diesel","Zielonka","Mazowieckie",30900
2805,"opel","astra","gen-j-2009-2015",2011,126000,"1598","Gasoline","Mogilno","Kujawsko-pomorskie",26999
2806,"opel","astra","gen-j-2009-2015",2011,223200,"1686","Diesel","Łajski","Mazowieckie",23900
2807,"opel","astra","gen-j-2009-2015",2013,166000,"1248","Diesel","Lublin","Lubelskie",26900
2808,"opel","astra","gen-j-2009-2015",2010,226591,"1248","Diesel","Suchedniów","Świętokrzyskie",15900
2809,"opel","astra","gen-j-2009-2015",2011,171000,"1398","Gasoline","Zielona Góra","Lubuskie",19900
2810,"opel","astra","gen-j-2009-2015",2012,180000,"1700","Gasoline","Jarosław","Podkarpackie",24999
2811,"opel","astra","gen-j-2009-2015",2013,200000,"1686","Diesel","Gdańsk","Pomorskie",29900
2812,"opel","astra","gen-j-2009-2015",2013,72000,"1398","Gasoline","Płock","Mazowieckie",33900
2813,"opel","astra","gen-j-2009-2015",2012,187000,"1364","Gasoline","Opole","Opolskie",26900
2814,"opel","astra","gen-j-2009-2015",2012,164000,"1364","LPG","Chełmiec","Małopolskie",30900
2815,"opel","astra","gen-j-2009-2015",2011,120000,"1598","Gasoline","Mysłowice","Śląskie",37900
2816,"opel","astra","gen-j-2009-2015",2014,205000,"1398","Gasoline","Kraków","Małopolskie",29900
2817,"opel","astra","gen-j-2009-2015",2010,108000,"1400","Gasoline","Piła","Wielkopolskie",21990
2818,"opel","astra","gen-j-2009-2015",2011,167380,"1364","Gasoline","Imielin","Śląskie",29900
2819,"opel","astra","gen-j-2009-2015",2011,201000,"1700","Diesel","Piła","Wielkopolskie",22990
2820,"opel","astra","gen-j-2009-2015",2012,141000,"1598","Gasoline","Zabrze","Śląskie",30900
2821,"opel","astra","gen-j-2009-2015",2014,155068,"1364","LPG","Sosnowiec","Śląskie",32900
2822,"opel","astra","gen-j-2009-2015",2012,167681,"1364","Gasoline","Sosnowiec","Śląskie",28900
2823,"opel","astra","gen-j-2009-2015",2014,248000,"1686","Diesel","Zakrzewice","Wielkopolskie",25900
2824,"opel","astra","gen-j-2009-2015",2010,160000,"1686","Diesel","Zamość","Lubelskie",25900
2825,"opel","astra","gen-j-2009-2015",2011,164000,"1364","Gasoline","Sieradz","Łódzkie",28900
2826,"opel","astra","gen-j-2009-2015",2010,167000,"1600","Gasoline","Płońsk","Mazowieckie",29900
2827,"opel","astra","gen-j-2009-2015",2018,118600,"1364","LPG","Warszawa","Mazowieckie",33900
2828,"opel","astra","gen-j-2009-2015",2016,140000,"1364","Gasoline","Warszawa","Mazowieckie",38900
2829,"opel","astra","gen-j-2009-2015",2015,87100,"1598","Gasoline","Gorzów Wielkopolski","Lubuskie",39000
2830,"opel","astra","gen-j-2009-2015",2012,122000,"1364","Gasoline","Kraków","Małopolskie",34900
2831,"opel","astra","gen-j-2009-2015",2010,199000,"1686","Diesel","Złotoryja","Dolnośląskie",22900
2832,"opel","astra","gen-j-2009-2015",2015,197000,"1598","Diesel","Łódź","Łódzkie",27900
2833,"opel","astra","gen-j-2009-2015",2011,121000,"1364","Gasoline","Kraków","Małopolskie",29900
2834,"opel","astra","gen-j-2009-2015",2011,247000,"1686","Diesel","Katowice","Śląskie",18999
2835,"opel","astra","gen-j-2009-2015",2014,145000,"1364","Gasoline","Siedlce","Mazowieckie",33900
2836,"opel","astra","gen-j-2009-2015",2010,161987,"1598","Gasoline","Fajsławice","Lubelskie",23900
2837,"opel","astra","gen-j-2009-2015",2013,175000,"1956","Diesel","Pabianice","Łódzkie",36900
2838,"opel","astra","gen-j-2009-2015",2011,224000,"1248","Diesel","Kamień Krajeński","Kujawsko-pomorskie",18500
2839,"opel","astra","gen-j-2009-2015",2010,90293,"1398","Gasoline","Tomaszów Lubelski","Lubelskie",25900
2840,"opel","astra","gen-j-2009-2015",2015,82000,"1399","Gasoline","Krosno","Podkarpackie",34500
2841,"opel","astra","gen-j-2009-2015",2013,182000,"1364","Gasoline","Wierzbica","Mazowieckie",29900
2842,"opel","astra","gen-j-2009-2015",2014,165000,"1998","Gasoline","Radom","Mazowieckie",59900
2843,"opel","astra","gen-j-2009-2015",2014,226000,"1686","Diesel","Kraśnik","Lubelskie",26900
2844,"opel","astra","gen-j-2009-2015",2011,194859,"1686","Diesel","Wilchta","Mazowieckie",23900
2845,"opel","astra","gen-j-2009-2015",2012,189000,"1686","Diesel","Racibórz","Śląskie",23700
2846,"opel","astra","gen-j-2009-2015",2014,135000,"1364","Gasoline","Łomża","Podlaskie",34999
2847,"opel","astra","gen-j-2009-2015",2015,105127,"1364","Gasoline","Łódź","Łódzkie",36900
2848,"opel","astra","gen-j-2009-2015",2011,176000,"1598","Gasoline","Radom","Mazowieckie",31900
2849,"opel","astra","gen-j-2009-2015",2011,249000,"1398","Gasoline","Puławy","Lubelskie",25900
2850,"opel","astra","gen-j-2009-2015",2014,168000,"1686","Diesel","Rączna","Małopolskie",37999
2851,"opel","astra","gen-j-2009-2015",2011,169000,"1364","Gasoline","Kazimierza Wielka","Świętokrzyskie",27900
2852,"opel","astra","gen-j-2009-2015",2012,133000,"1398","Gasoline","Olsztyn","Warmińsko-mazurskie",26900
2853,"opel","astra","gen-j-2009-2015",2018,149800,"1364","LPG","Myślenice","Małopolskie",45900
2854,"opel","astra","gen-j-2009-2015",2010,165000,"1956","Diesel","Łomża","Podlaskie",24999
2855,"opel","astra","gen-j-2009-2015",2021,6,"1199","Gasoline","Chorzów","Śląskie",95900
2856,"opel","astra","gen-j-2009-2015",2017,113500,"1598","Gasoline","Myślenice","Małopolskie",39900
2857,"opel","astra","gen-j-2009-2015",2011,170000,"1364","Gasoline","Dulowa","Małopolskie",27900
2858,"opel","astra","gen-j-2009-2015",2011,163657,"1598","Gasoline","Makowiska","Łódzkie",32500
2859,"opel","astra","gen-j-2009-2015",2013,195500,"1956","Diesel","Kwidzyn","Pomorskie",32999
2860,"opel","astra","gen-j-2009-2015",2011,169000,"1364","Gasoline","Kraków","Małopolskie",24800
2861,"opel","astra","gen-j-2009-2015",2014,155000,"1364","Gasoline","Hrubieszów","Lubelskie",39900
2862,"opel","astra","gen-j-2009-2015",2010,72663,"1598","Gasoline","Warka","Mazowieckie",25999
2863,"opel","astra","gen-j-2009-2015",2015,248000,"1598","Diesel","Bielawa","Dolnośląskie",32400
2864,"opel","astra","gen-j-2009-2015",2015,220000,"1598","Diesel","Goleniów","Zachodniopomorskie",28900
2865,"opel","astra","gen-j-2009-2015",2011,91944,"1364","Gasoline","Gniezno","Wielkopolskie",26900
2866,"opel","astra","gen-j-2009-2015",2010,204000,"1398","LPG","Kraków","Małopolskie",21900
2867,"opel","astra","gen-j-2009-2015",2015,202000,"1686","Diesel","Olkusz","Małopolskie",27900
2868,"opel","astra","gen-j-2009-2015",2011,210125,"1364","Gasoline","Swarzędz","Wielkopolskie",20500
2869,"opel","astra","gen-j-2009-2015",2012,75000,"1398","Gasoline","Żary","Lubuskie",34000
2870,"opel","astra","gen-j-2009-2015",2011,185000,"1248","Diesel","Zielona Góra","Lubuskie",23999
2871,"opel","astra","gen-j-2009-2015",2010,113123,"1364","Gasoline","Kłobuck","Śląskie",30300
2872,"opel","astra","gen-j-2009-2015",2013,44850,"1398","Gasoline","Świętochłowice","Śląskie",32900
2873,"opel","astra","gen-j-2009-2015",2010,180000,"1364","Gasoline","Miechów","Małopolskie",24950
2874,"opel","astra","gen-j-2009-2015",2011,190000,"1364","Gasoline","Białobrzegi","Mazowieckie",20700
2875,"opel","astra","gen-j-2009-2015",2010,215000,"1686","Diesel","Lubartów","Lubelskie",25900
2876,"opel","astra","gen-j-2009-2015",2011,111000,"1364","Gasoline","Leszno","Wielkopolskie",26999
2877,"opel","astra","gen-j-2009-2015",2010,88900,"1364","Gasoline","Kryspinów","Małopolskie",29900
2878,"opel","astra","gen-j-2009-2015",2010,161200,"1400","Gasoline","Białystok","Podlaskie",27900
2879,"opel","astra","gen-j-2009-2015",2012,247000,"1686","Diesel","Płock","Mazowieckie",23999
2880,"opel","astra","gen-j-2009-2015",2014,242545,"1686","Diesel","Przekora","Łódzkie",23400
2881,"opel","astra","gen-j-2009-2015",2012,169000,"1598","Gasoline","Wołomin","Mazowieckie",25700
2882,"opel","astra","gen-j-2009-2015",2012,168000,"1364","Gasoline","Radom","Mazowieckie",34900
2883,"opel","astra","gen-j-2009-2015",2011,140000,"1364","Gasoline","Przasnysz","Mazowieckie",24900
2884,"opel","astra","gen-j-2009-2015",2010,180000,"1598","Gasoline","Rudawa","Małopolskie",22900
2885,"opel","astra","gen-j-2009-2015",2011,214000,"1400","Gasoline","Łask","Łódzkie",20450
2886,"opel","astra","gen-j-2009-2015",2010,110991,"1600","Gasoline","Olsztyn","Warmińsko-mazurskie",26900
2887,"opel","astra","gen-j-2009-2015",2013,233000,"1686","Diesel","Żyrardów","Mazowieckie",24900
2888,"opel","astra","gen-j-2009-2015",2011,150000,"1364","Gasoline","Bolesławiec","Dolnośląskie",21900
2889,"opel","astra","gen-j-2009-2015",2011,236200,"1364","Gasoline","Siedlce","Mazowieckie",18999
2890,"opel","astra","gen-j-2009-2015",2010,169171,"1600","Gasoline","Olsztyn","Warmińsko-mazurskie",26900
2891,"opel","astra","gen-j-2009-2015",2011,252000,"1686","Diesel","Wejherowo","Pomorskie",19900
2892,"opel","astra","gen-j-2009-2015",2013,196000,"1686","Diesel","Ostrów Mazowiecka","Mazowieckie",21700
2893,"opel","astra","gen-j-2009-2015",2014,204000,"1686","Diesel","Kiełczów","Dolnośląskie",29900
2894,"opel","astra","gen-j-2009-2015",2010,186550,"1364","Gasoline","Nisko","Podkarpackie",26950
2895,"opel","astra","gen-j-2009-2015",2013,237000,"1598","LPG","Orzesze","Śląskie",24500
2896,"opel","astra","gen-j-2009-2015",2016,122000,"1598","Gasoline","Rzeszów","Podkarpackie",36900
2897,"opel","astra","gen-j-2009-2015",2010,116000,"1598","Gasoline","Legionowo","Mazowieckie",26700
2898,"opel","astra","gen-j-2009-2015",2010,111000,"1364","Gasoline","Smyków","Świętokrzyskie",28900
2899,"opel","astra","gen-j-2009-2015",2015,109000,"1400","Gasoline","Świebodzin","Lubuskie",47499
2900,"opel","astra","gen-j-2009-2015",2010,111390,"1598","Gasoline","Kołczyn","Lubuskie",29900
2901,"opel","astra","gen-j-2009-2015",2011,140000,"1364","Gasoline","Częstochowa","Śląskie",29400
2902,"opel","astra","gen-j-2009-2015",2012,161843,"1686","Diesel","Szymanowice Górne","Świętokrzyskie",22500
2903,"opel","astra","gen-j-2009-2015",2015,184000,"1598","Diesel","Zawiercie","Śląskie",36700
2904,"opel","astra","gen-j-2009-2015",2011,291000,"1686","Diesel","Jaworzno","Śląskie",15500
2905,"opel","astra","gen-j-2009-2015",2011,171000,"1686","Diesel","Łódź","Łódzkie",23900
2906,"opel","astra","gen-j-2009-2015",2011,96700,"1364","Gasoline","Kleszczów","Śląskie",28999
2907,"opel","astra","gen-j-2009-2015",2013,60600,"1598","Gasoline","Gniezno","Wielkopolskie",36900
2908,"opel","astra","gen-j-2009-2015",2014,200455,"1956","Diesel","Gniezno","Wielkopolskie",36900
2909,"opel","astra","gen-j-2009-2015",2010,189000,"1686","Diesel","Toruń","Kujawsko-pomorskie",18900
2910,"opel","astra","gen-j-2009-2015",2010,178500,"1598","Gasoline","Wodzisław Śląski","Śląskie",24400
2911,"opel","astra","gen-j-2009-2015",2015,157000,"1598","Diesel","Łódź","Łódzkie",29500
2912,"opel","astra","gen-j-2009-2015",2012,101466,"1598","Gasoline","Tarnów","Małopolskie",32900
2913,"opel","astra","gen-j-2009-2015",2011,176000,"1398","Gasoline","Jaworznia","Świętokrzyskie",26900
2914,"opel","astra","gen-j-2009-2015",2013,98000,"1398","Gasoline","Pierzchów","Małopolskie",34600
2915,"opel","astra","gen-j-2009-2015",2012,220000,"1956","Diesel","Starogard Gdański","Pomorskie",23900
2916,"opel","astra","gen-j-2009-2015",2011,118038,"1364","Gasoline","Jurków","Małopolskie",33900
2917,"opel","astra","gen-j-2009-2015",2011,164000,"1686","Diesel","Piekary Śląskie","Śląskie",24900
2918,"opel","astra","gen-j-2009-2015",2010,186000,"1686","Diesel","Gliwice","Śląskie",17500
2919,"opel","astra","gen-j-2009-2015",2012,208000,"1956","Diesel","Lubin","Dolnośląskie",29900
2920,"opel","astra","gen-j-2009-2015",2015,152000,"1598","Diesel","Przasnysz","Mazowieckie",32900
2921,"opel","astra","gen-j-2009-2015",2010,180776,"1598","Gasoline","Cisiec","Śląskie",23900
2922,"opel","astra","gen-j-2009-2015",2011,165000,"1364","Gasoline","Koniaków","Śląskie",30000
2923,"opel","astra","gen-j-2009-2015",2012,199700,"1686","Diesel","Tomaszów Lubelski","Lubelskie",25900
2924,"opel","astra","gen-j-2009-2015",2010,184000,"1598","Gasoline","Płońsk","Mazowieckie",24900
